t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
734.369,1.235286,0.9889588,0.853821,0.3425868,0.3887098,0.79962,1.287195,0.1719981,1.838796,1.155762,1.198471,1.731193,0.8692139,1.117329,-1.764935,0.7947123,0.9452071,0.1121448,0.9136564,1.579269,-0.4011666,0.001969806,-0.3169449,-0.4028737,-0.07452472,-0.2450738,-0.3788969,0.361077,-0.4265811,-0.3409966,-0.4713987,-0.4026094,-0.3586118,-0.3099513,1.318845,-0.2248754,-0.1001528,-0.4691554,-0.505562,-0.3067061
734.4969,1.061886,0.7553473,0.7183924,0.09634021,0.2316457,0.5397004,1.019782,0.2647969,0.8492057,0.5878586,0.9328794,1.515327,0.6996682,0.8013029,2.670511,0.6083165,0.560937,-0.2585571,0.8020036,1.416573,-0.4198495,-0.06616668,-0.3262872,-0.4383705,-0.1815524,-0.2730809,-0.4047839,0.123726,-0.03550081,1.897797,-0.4965332,-0.4368895,-0.3747615,-0.3538417,-1.661339,-0.2389325,-0.008042586,-0.5230765,-0.5288389,-0.3245928
734.6249,0.9537777,0.607295,0.5366049,-0.124015,-0.01113565,0.2911737,0.7868395,-0.4814663,0.6779736,0.5599167,0.8668978,1.42544,0.5928649,0.7968689,-2.702754,0.5296796,0.009876858,0.08559845,0.8746058,1.685113,-0.4318641,-0.04358077,-0.345305,-0.4694059,-0.2687525,-0.3150728,-0.4338177,0.5958533,-0.2432369,-0.64029,-0.5054271,-0.441635,-0.3926448,-0.3475789,1.124458,-0.2549366,0.09286857,-0.462368,-0.5599095,-0.3616945
734.7529,1.30339,0.9754388,0.9312419,0.5124933,0.2262428,0.9654726,1.327661,0.8012758,1.834728,-0.6551895,1.447801,1.87782,0.8621809,1.367871,2.062609,0.9117395,0.41243,0.5368437,0.9689683,1.822225,-0.3760723,0.01088213,-0.307254,-0.3895042,-0.2028771,-0.2441128,-0.3580318,-0.8214075,-0.6392378,2.306892,-0.4461853,-0.3878493,-0.3783714,-0.294153,-0.9863025,-0.2207715,-0.1892191,-0.4043571,-0.5712355,-0.2969149
734.8809,1.496466,1.224909,1.045186,0.518639,0.328858,0.9643643,1.403824,-0.8061725,1.597945,2.00776,1.3558,1.882833,0.8272133,1.32923,-1.886553,0.8868265,0.4491753,0.4842375,0.9464521,1.736832,-0.3513722,0.0627113,-0.2873271,-0.4029963,-0.2064986,-0.2457782,-0.3611565,0.4681086,-0.4746102,-2.431234,-0.4576077,-0.3849523,-0.3732565,-0.2923486,0.8889514,-0.2215084,-0.1302338,-0.4145653,-0.5845203,-0.3152273
735.0089,1.536076,1.28925,1.040859,0.4713451,0.4337622,0.9181138,1.395723,0.3371404,1.472474,0.2459062,1.241008,1.863413,0.8081558,1.26591,-3.131056,0.8432395,0.3451371,0.3448007,0.8975861,1.613461,-0.3459647,0.08678006,-0.2930762,-0.4140733,-0.1904291,-0.2484979,-0.3660179,-0.6681629,-0.2234613,0.8747528,-0.4800689,-0.390712,-0.3730165,-0.2982709,2.017391,-0.2298912,-0.07049258,-0.4425168,-0.5922695,-0.3369628
735.137,1.429856,1.316115,0.9601855,0.1687684,0.4992221,0.6126125,1.226981,0.4263322,1.254613,-0.9079556,0.9233673,1.691088,0.6710527,1.033148,-0.795646,0.662286,0.2332656,-0.04211076,0.7838113,1.290606,-0.3720223,0.09707382,-0.2960519,-0.4674724,-0.2039516,-0.2777648,-0.3924289,1.15367,-0.2400056,1.197366,-0.5196235,-0.420081,-0.3927901,-0.3369978,1.335796,-0.2468952,-0.1693624,-0.4946589,-0.5992849,-0.3681266
735.265,1.217587,1.229138,0.8195209,-0.08089873,0.3362815,0.3733944,1.011612,0.4913669,0.7063141,4.344172,1.021763,1.687603,0.6365501,1.225061,2.765973,0.7780589,0.344099,0.3880362,0.9496643,1.647824,-0.4232303,0.1238835,-0.2933782,-0.5151698,-0.02197855,-0.3064542,-0.4019375,0.3993869,0.00680958,-2.295628,-0.4962128,-0.43135,-0.3876438,-0.2959436,-1.442037,-0.2411463,-0.0709077,-0.4196136,-0.5990894,-0.3923872
735.3929,1.462714,1.380734,1.186288,0.4899963,0.6964619,0.9728655,1.464983,2.002295,1.450252,-0.5784457,1.36348,1.929211,0.8738207,1.469248,4.617092,1.005299,0.6744567,0.5342352,1.00022,1.701201,-0.3886254,0.1226605,-0.2680381,-0.4579756,-0.04282796,-0.2261395,-0.3496649,-0.8893809,-0.1930858,-0.9923803,-0.45882,-0.4149847,-0.3537456,-0.2709439,-1.291573,-0.2055557,-0.09642139,-0.3987819,-0.5893555,-0.3670563
735.5209,1.546421,1.40739,1.200976,0.4412886,0.7525383,0.9411646,1.429243,1.860555,1.98347,2.964937,1.327124,1.916029,0.8601844,1.412207,3.933376,0.9720741,0.4537365,0.455956,0.9453874,1.616254,-0.3682657,0.1309342,-0.2722557,-0.4712816,0.03161617,-0.213945,-0.3542956,-1.1196,-0.4416753,-1.913044,-0.4728344,-0.4245291,-0.3591672,-0.2888215,-0.431661,-0.2041266,-0.1588097,-0.419471,-0.5921605,-0.3844444
735.6489,1.56494,1.46596,1.184553,0.4160949,0.8746955,0.8930867,1.383936,0.9734002,1.1705,1.821183,1.227103,1.855283,0.8596762,1.267084,0.9644071,0.9104746,0.4485045,0.2698218,0.8621923,1.451383,-0.3552675,0.09548023,-0.2625189,-0.4798059,-0.1125141,-0.2139033,-0.368978,-0.3519706,-0.167125,-0.6771775,-0.4655678,-0.4178962,-0.3509199,-0.2806014,-1.853266,-0.2040029,-0.1650978,-0.4534316,-0.6020153,-0.3892775
735.7769,1.39072,1.325992,1.032779,0.1386356,0.6931695,0.6102597,1.166622,0.1065726,1.276339,3.35769,0.9720486,1.683799,0.7436378,1.049756,2.016527,0.7352965,0.4209382,-0.002908346,0.7595737,1.26836,-0.39934,0.0912291,-0.2840239,-0.5454307,-0.08913993,-0.2366021,-0.3849575,-0.5023821,-0.2578226,-1.133096,-0.4745151,-0.4290064,-0.3526323,-0.3193011,-0.04158185,-0.2153831,-0.2057399,-0.4895382,-0.6140862,-0.42561
735.9049,1.283078,1.224384,1.055547,0.2398163,0.6721172,0.8028679,1.279734,1.695421,1.183462,-1.367117,1.478011,1.994159,0.9533926,1.54764,-2.338042,1.060972,0.3988271,0.724481,1.008693,1.839434,-0.4138101,0.09594801,-0.2852044,-0.5519396,-0.01010638,-0.2362937,-0.3774159,-0.6016183,0.09475262,0.6403908,-0.4226581,-0.3981422,-0.3355227,-0.240319,1.011038,-0.187151,-0.01036896,-0.3705373,-0.60144,-0.368401
736.033,1.56915,1.475331,1.337814,0.7224869,0.9313636,1.21718,1.621001,-0.02478093,1.058432,2.036475,1.648706,2.132841,1.107748,1.636092,4.617939,1.171461,0.6016873,0.7683927,1.000846,1.832526,-0.378213,0.08422195,-0.2474472,-0.5045819,0.03113521,-0.1708048,-0.3430512,0.5550945,0.00757498,-0.0002546755,-0.4076414,-0.3843127,-0.307298,-0.2284075,-0.3012969,-0.1652536,-0.2150964,-0.375321,-0.5897956,-0.3334258
736.1609,1.592331,1.534575,1.328575,0.6231098,1.044188,1.136004,1.578688,1.691501,2.183207,-2.700262,1.5829,2.112026,1.132468,1.587771,3.903624,1.13256,0.5625395,0.7219356,0.9720361,1.818954,-0.3768379,0.08510643,-0.2516871,-0.5221261,-0.03914143,-0.1791145,-0.3460226,-0.5310835,-0.3862362,2.434784,-0.4010991,-0.3842447,-0.2961679,-0.2278808,-1.020209,-0.1635707,-0.09191567,-0.3762253,-0.581136,-0.3522861
736.2889,1.573321,1.524873,1.285824,0.5271971,1.087383,1.006768,1.500034,0.7638282,1.015895,1.631121,1.41274,2.02323,1.071513,1.431919,-3.760322,1.01006,0.5008946,0.4851393,0.8758592,1.63512,-0.3774994,0.0878995,-0.2558354,-0.5560645,-0.06500912,-0.1964055,-0.3520025,-0.06061781,0.09080309,-0.8878837,-0.4142991,-0.3918567,-0.2984652,-0.25675,3.745257,-0.1717217,-0.0579023,-0.4170573,-0.5808859,-0.3450957
736.4169,1.440913,1.443642,1.120447,0.2663598,0.83859,0.7035379,1.27803,1.390407,1.610535,1.761529,1.223811,1.872033,0.9519533,1.286602,2.510833,0.8670609,0.5054513,0.5250742,0.9327399,1.800336,-0.4030969,0.07707191,-0.2702157,-0.6093752,-0.005135247,-0.2231677,-0.375825,-0.111779,-0.5007591,-1.753341,-0.4389449,-0.4141584,-0.3050537,-0.2749497,-0.1073231,-0.1959146,-0.1021472,-0.4031564,-0.5685953,-0.3847982
736.5449,1.522764,1.433353,1.336881,0.7480411,0.9695604,1.257005,1.62514,0.2889987,1.693537,1.694787,1.769251,2.197877,1.208198,1.721541,1.701084,1.206636,0.854089,0.8446051,1.089808,2.031482,-0.3915946,0.06971177,-0.2566605,-0.532555,0.007818018,-0.1672578,-0.3294552,-0.4961566,-0.1382647,-1.196622,-0.3746653,-0.3705795,-0.2770588,-0.2129706,0.5586457,-0.1639261,-0.06087236,-0.356887,-0.5350459,-0.3176524
736.6729,1.637989,1.518899,1.420324,0.854622,1.153279,1.310627,1.662109,1.243231,2.1623,2.523982,1.766802,2.206788,1.274372,1.671218,8.458426,1.203306,0.7597609,0.7999263,1.047752,1.972717,-0.3742982,0.06109933,-0.2572112,-0.5124701,-0.04079977,-0.1399277,-0.308602,-0.7473315,-0.2240395,-1.087984,-0.3764125,-0.3764313,-0.2651896,-0.2235367,-5.511325,-0.1591332,-0.06015252,-0.3885447,-0.5390585,-0.3158622
736.8009,1.615389,1.566445,1.388032,0.7555729,1.112569,1.246433,1.643243,-0.3631995,0.9562947,-0.6031089,1.708467,2.184235,1.283299,1.628837,1.04279,1.162629,0.8378825,0.7004212,0.9795701,1.860393,-0.3829942,0.07582367,-0.2584822,-0.5364162,-0.0301945,-0.156999,-0.3321422,0.4819301,0.04050899,1.266648,-0.3695851,-0.3742255,-0.2636813,-0.2371085,1.481959,-0.1552306,-0.1155112,-0.4031361,-0.5387168,-0.300184
736.929,1.54715,1.526987,1.276092,0.558475,0.9930922,1.017079,1.491308,2.934599,2.011799,-2.249968,1.490377,2.047173,1.172807,1.405093,3.057149,1.005185,0.3928466,0.4070552,0.8636166,1.65572,-0.399779,0.07872427,-0.2801813,-0.5747005,0.003052715,-0.1771777,-0.3456008,-0.4389112,-0.5046311,3.953857,-0.3962917,-0.383669,-0.2689112,-0.2597891,-1.57085,-0.1728398,0.1233786,-0.4405864,-0.5440268,-0.3186904
737.0569,1.37996,1.39896,1.097189,0.3297755,0.9037182,0.8250243,1.335234,2.27848,2.229851,0.1998651,1.637561,2.095502,1.174066,1.6211,-0.646984,1.110671,0.61352,0.8445538,1.048953,2.025445,-0.418503,0.06450222,-0.2924229,-0.6031179,-0.06577824,-0.2009426,-0.3742582,-0.6558028,-0.5442268,0.8596322,-0.3769467,-0.3810809,-0.2669768,-0.2226264,1.186286,-0.1721129,-0.009770459,-0.3702668,-0.5303119,-0.3100349
737.1849,1.638988,1.563821,1.429256,0.8866902,1.170926,1.397326,1.740795,0.3520385,2.294189,-0.330886,1.924764,2.311795,1.351408,1.797929,4.364467,1.286587,0.9364148,0.9532415,1.083773,2.073247,-0.38502,0.0869368,-0.2587523,-0.5021964,-0.0191131,-0.1279143,-0.3099824,0.2246336,-0.274036,0.6240627,-0.3416534,-0.3544017,-0.2438186,-0.202901,-1.753759,-0.1477421,-0.09140822,-0.3697864,-0.5165315,-0.28288
737.3129,1.660803,1.644097,1.4122,0.7997891,1.201229,1.315329,1.712855,0.3090982,1.521075,-0.547177,1.851344,2.279788,1.333618,1.713841,-1.394285,1.236147,0.8453094,0.8592902,1.048168,1.988542,-0.3809192,0.07753372,-0.2643538,-0.5120267,-0.03070986,-0.1386807,-0.3325106,0.03308348,0.003238924,1.045892,-0.3541103,-0.362032,-0.2438529,-0.2144979,0.1882643,-0.1519136,-0.1438606,-0.3755244,-0.5173495,-0.2933884
737.4409,1.643416,1.61358,1.3738,0.7056975,1.264516,1.216043,1.653459,1.523705,1.274444,1.994241,1.709245,2.193462,1.287463,1.580094,2.786848,1.14736,0.6986859,0.669629,0.9491578,1.857862,-0.3869119,0.08672592,-0.2732715,-0.5158072,-0.03357026,-0.1453331,-0.3280534,-0.2557534,0.06722183,0.03233954,-0.3690383,-0.3633947,-0.2474453,-0.2307432,-2.837484,-0.1565856,-0.1117781,-0.406304,-0.515775,-0.3073015
737.5689,1.521687,1.555128,1.215798,0.4445771,1.012207,0.9476466,1.4767,-0.2049441,2.103276,-0.9782963,1.459047,2.028149,1.167989,1.357482,1.281573,0.9628887,0.412938,0.3888626,0.8656731,1.679294,-0.4027761,0.0593523,-0.2943179,-0.5419609,-0.02434047,-0.1739075,-0.3547551,0.8861247,-0.4095907,1.716222,-0.4002036,-0.380322,-0.2664616,-0.2620732,-0.6730306,-0.1737928,0.1244617,-0.4370593,-0.5248843,-0.3337807
737.6969,1.446042,1.47996,1.237021,0.5576355,1.053091,1.183815,1.59357,0.4164253,1.956721,0.03812503,1.894448,2.274549,1.323801,1.791821,0.3589851,1.250755,0.8378,0.9659566,1.093882,2.114744,-0.4141831,0.05272802,-0.2823434,-0.5013594,0.01611976,-0.1641042,-0.3415741,0.2949036,-0.3245552,0.7395419,-0.3471724,-0.3502048,-0.2503804,-0.2028803,-0.2986957,-0.149463,-0.1346255,-0.3525269,-0.5089987,-0.2931044
737.825,1.67425,1.649871,1.451483,0.8549687,1.20121,1.421002,1.775763,0.2490142,1.902623,0.899643,1.901903,2.316453,1.374959,1.756412,-4.490966,1.256157,0.6836894,0.8903179,1.063239,2.030161,-0.3821633,0.06785729,-0.2591458,-0.4472317,0.008611586,-0.1179573,-0.3028218,0.1011551,-0.3010568,1.502814,-0.3507806,-0.3514931,-0.2452247,-0.214196,3.556982,-0.1410504,-0.06395723,-0.3795411,-0.5072634,-0.2858397
737.9529,1.645624,1.645354,1.387443,0.724921,1.182996,1.312222,1.723161,2.032065,1.947591,-1.378298,1.835124,2.266613,1.346416,1.710919,0.9134268,1.226701,0.5984854,0.8387974,1.027547,1.961204,-0.3880037,0.07750229,-0.2643557,-0.4527449,-0.03467648,-0.1328671,-0.3234392,-0.7013454,-0.1746296,1.327276,-0.3526397,-0.3549933,-0.2395567,-0.2140654,1.318066,-0.1457741,0.0001646851,-0.3916597,-0.5079938,-0.2794421
738.0809,1.59673,1.59489,1.318064,0.5609109,1.091562,1.128213,1.586819,1.621264,1.851653,-1.927503,1.612427,2.160364,1.253876,1.490973,-0.8223799,1.082671,0.5991208,0.5624876,0.9211383,1.770206,-0.3964594,0.08505772,-0.281864,-0.4786862,0.01667939,-0.1543075,-0.3232376,-0.08625715,-0.178059,2.743933,-0.3789351,-0.3692133,-0.2550685,-0.2332931,1.674252,-0.1614785,-0.0102262,-0.4229348,-0.5114452,-0.2875911
738.2089,1.438578,1.451321,1.127247,0.26473,0.9944707,0.825196,1.361202,2.970081,1.450818,2.248408,1.377595,1.985208,1.112339,1.339669,-2.807539,0.9289353,0.543138,0.6014585,0.9798829,1.941377,-0.4173143,0.06238511,-0.2998732,-0.5027615,-0.04200543,-0.1851756,-0.361279,-0.6929052,-0.1508836,-0.998133,-0.4039963,-0.4003289,-0.2748958,-0.2546101,2.404618,-0.1776377,-0.02344167,-0.4114633,-0.5146191,-0.3503401
738.3369,1.543988,1.493148,1.373277,0.7517553,1.098941,1.367006,1.718246,2.153519,1.58361,0.4505253,1.94577,2.341502,1.340074,1.821589,0.4134509,1.301707,0.8389683,1.039841,1.151748,2.166492,-0.4022397,0.08396941,-0.2690337,-0.4285038,0.07117051,-0.1246964,-0.3034014,-0.5184837,0.02567223,0.1449312,-0.3415119,-0.3538021,-0.2432551,-0.1859813,1.085048,-0.1459244,-0.03009316,-0.3520655,-0.4991248,-0.264699
738.4649,1.691794,1.638684,1.466984,0.8519771,1.296138,1.427522,1.804863,1.502512,2.094329,1.534549,1.872445,2.31059,1.372468,1.77728,1.579661,1.284148,0.857502,0.9413099,1.104702,2.105069,-0.3830312,0.08913325,-0.2481478,-0.4065019,-0.07181426,-0.1091211,-0.3039942,1.073414,-0.002389168,0.8278669,-0.3433761,-0.3561278,-0.2441449,-0.2111823,-0.07482791,-0.1449496,-0.02008774,-0.3688922,-0.4945151,-0.2782148
738.5929,1.666681,1.625362,1.418782,0.7352794,1.194627,1.348581,1.722535,2.111642,1.633397,-0.9902759,1.83763,2.280568,1.34924,1.692686,-1.030929,1.239329,0.9506785,0.8233643,1.048727,1.993075,-0.3918958,0.07723773,-0.2582181,-0.4186662,-0.0148966,-0.1293678,-0.3079752,-1.081235,-0.01519345,1.568909,-0.3638261,-0.365958,-0.2407051,-0.2103975,0.2829405,-0.1459217,-0.2060214,-0.3852271,-0.5041242,-0.2748927
738.7209,1.576067,1.550525,1.287492,0.5065979,1.149538,1.091433,1.571088,-0.7729376,1.788595,-1.036338,1.575232,2.116635,1.239594,1.480111,-4.161761,1.065456,0.3888029,0.5185539,0.9125513,1.777372,-0.4020656,0.08466642,-0.2779143,-0.4503548,-0.03503931,-0.1517643,-0.3372241,1.30785,-0.07294175,1.541879,-0.386231,-0.3815372,-0.2533197,-0.246437,3.872368,-0.160054,0.01894715,-0.4316975,-0.5126721,-0.2953187
738.8489,1.408392,1.409625,1.075051,0.2168828,0.9740486,0.7927642,1.340308,-0.1812124,2.024147,-1.176759,1.409065,1.94732,1.115031,1.377879,3.946914,0.9580258,0.5568143,0.704585,1.02683,2.030733,-0.4249627,0.07667469,-0.2956272,-0.4913086,-0.07338546,-0.1930447,-0.3780021,1.145742,-0.3530886,2.100955,-0.4099475,-0.3936565,-0.2677861,-0.2438537,-1.692641,-0.1773027,-0.1069837,-0.4011447,-0.5185106,-0.3396118
738.9769,1.571436,1.456568,1.388572,0.7825667,1.095039,1.423173,1.729529,1.439091,1.217809,0.1592235,1.954098,2.325485,1.366631,1.861849,0.6203075,1.329307,0.6286407,1.06844,1.18234,2.218075,-0.4024007,0.09580569,-0.2652754,-0.4001921,0.006872413,-0.1239471,-0.295816,0.6149201,0.1169828,-0.4678553,-0.3333331,-0.3526395,-0.2411303,-0.1914137,1.00224,-0.1389027,0.04929732,-0.344513,-0.5108873,-0.2739257
739.1049,1.716343,1.610728,1.504339,0.8855812,1.163118,1.456127,1.811163,1.242448,1.576459,-2.189246,1.921885,2.309603,1.387713,1.796888,1.006801,1.30626,0.7852435,0.97323,1.136382,2.136063,-0.3845384,0.0805316,-0.2586229,-0.4001668,0.06355963,-0.1086213,-0.2930201,-0.3152264,0.0569736,2.453385,-0.3459683,-0.3505591,-0.2346735,-0.197118,0.3265359,-0.1385994,-0.1019213,-0.3677489,-0.5078741,-0.2723096
739.2329,1.691794,1.617426,1.431939,0.7674482,1.058611,1.381367,1.753471,0.8617387,1.903522,-1.291069,1.846016,2.268026,1.376888,1.717071,0.5054464,1.256367,0.7541682,0.8436624,1.081024,2.035924,-0.3909191,0.08002499,-0.2589118,-0.4183476,0.07674742,-0.1326108,-0.3128641,0.6958093,-0.2678201,1.403386,-0.3544852,-0.3591192,-0.23367,-0.2105438,-0.2382295,-0.1424058,-0.1546356,-0.3927762,-0.5209794,-0.2810324
739.3609,1.590277,1.551207,1.301208,0.5292656,1.117998,1.107806,1.570016,0.4013982,2.003591,-0.250295,1.584836,2.09374,1.237404,1.469442,5.609421,1.061394,0.4738268,0.5437668,0.9517266,1.790712,-0.4006542,0.06014058,-0.2851802,-0.4625567,-0.05095594,-0.1647139,-0.3372005,0.6999682,-0.1735232,0.4131663,-0.3895488,-0.3775553,-0.2435078,-0.2418958,-0.7887388,-0.1590305,-0.01388495,-0.4417121,-0.5263838,-0.2887605
739.4889,1.409722,1.343892,1.077101,0.2335074,0.9577479,0.7880472,1.32078,1.270138,1.3137,0.5604612,1.302445,1.894593,1.079838,1.248716,2.679203,0.8737249,0.3090665,0.4353595,0.9692926,1.868361,-0.4267238,0.0721698,-0.3010425,-0.4988174,-0.08474043,-0.1954745,-0.3672074,-0.4726228,0.01021837,0.5526133,-0.4116895,-0.4047271,-0.2633457,-0.27141,0.3841515,-0.1797705,0.002893946,-0.4334722,-0.5359486,-0.3545394
739.6169,1.503703,1.382457,1.271219,0.6897789,1.078405,1.294112,1.650901,-0.6824251,1.308723,-0.5700607,1.895868,2.266562,1.333202,1.794885,-1.280879,1.268959,0.8525885,0.9889185,1.191816,2.190475,-0.4144001,0.05283382,-0.2904106,-0.4305182,-0.06640337,-0.1402507,-0.3185526,0.4447621,0.214955,1.816326,-0.3486393,-0.3601388,-0.2453592,-0.1917201,0.1053258,-0.151332,-0.09196375,-0.3561805,-0.5107529,-0.2809401
739.7449,1.653178,1.466545,1.467453,0.8441057,1.14634,1.416273,1.750196,1.69749,1.401053,1.421855,1.877171,2.239416,1.366582,1.742946,2.785956,1.267774,0.8217627,0.9077595,1.153607,2.106299,-0.4008482,0.07807172,-0.2454103,-0.4033647,-0.01789691,-0.1209896,-0.2976949,0.134812,-0.1231988,-0.2516164,-0.3578863,-0.3568779,-0.245082,-0.2060239,0.1549155,-0.1492574,-0.1318147,-0.3715214,-0.5161551,-0.2710134
739.8729,1.640054,1.482987,1.402726,0.7416093,1.031614,1.330592,1.688223,2.211655,1.620487,1.307816,1.812657,2.222556,1.328666,1.696831,-0.1559733,1.222579,0.7148927,0.823576,1.098265,2.042431,-0.401832,0.0646418,-0.2681641,-0.4180083,-0.02729124,-0.1307342,-0.3123296,-1.211061,-0.1701845,-1.196556,-0.3659603,-0.3638191,-0.2475097,-0.222075,0.05288933,-0.1526052,-0.1299268,-0.3899592,-0.5094818,-0.2827721
740.0009,1.579017,1.439283,1.305037,0.5405073,1.044339,1.092559,1.539232,1.810915,1.220489,-0.3155234,1.580132,2.06599,1.218725,1.473139,-0.9062023,1.058939,0.5377365,0.5428963,0.9808765,1.824953,-0.4116467,0.06834999,-0.2769417,-0.4595524,-0.06339518,-0.1599709,-0.3332583,-0.545622,0.1132588,0.1016324,-0.3890055,-0.3793397,-0.2491412,-0.2433407,-0.3889126,-0.1675176,0.02198286,-0.4365023,-0.5201837,-0.2966659
740.1289,1.414519,1.301996,1.103053,0.2586948,0.8014603,0.8035469,1.310639,0.8224484,1.643505,-0.3729715,1.278408,1.869386,1.04265,1.198224,0.9801133,0.8621228,0.4098283,0.2235904,0.8780045,1.627461,-0.4299411,0.05175883,-0.303488,-0.5028459,-0.01988435,-0.2059867,-0.3681564,-0.07060566,-0.3739868,1.862446,-0.4180498,-0.4049972,-0.2697555,-0.2716926,0.09597681,-0.1877255,-0.1618965,-0.4602178,-0.5308787,-0.355743
740.2569,1.321765,1.187692,1.134824,0.3453895,0.8867742,0.9644696,1.405701,2.618497,1.442957,-1.197836,1.712927,2.120605,1.197233,1.684936,4.169529,1.175011,0.5614989,0.875195,1.126064,2.087096,-0.443068,0.04734062,-0.2935842,-0.4801134,-0.1247642,-0.1921637,-0.3518628,-1.81683,-0.2393647,0.721515,-0.3600105,-0.3697966,-0.2564911,-0.2124399,0.2416296,-0.1629096,-0.02050313,-0.3658438,-0.5242438,-0.2920544
740.3849,1.592422,1.36297,1.389426,0.7121891,1.031612,1.292067,1.64046,0.9616911,1.586639,-0.4595245,1.723795,2.173561,1.2512,1.63834,3.640628,1.177896,0.4399077,0.7763079,1.083824,2.005881,-0.4063108,0.07987395,-0.2603391,-0.4207347,-0.007606911,-0.1416745,-0.3090656,-0.2738386,-0.142729,-0.2248148,-0.3669298,-0.3712196,-0.2563651,-0.2206754,-0.7438264,-0.1518714,0.146491,-0.3916384,-0.5263519,-0.2888929
740.5129,1.559991,1.344621,1.324384,0.5776489,1.05494,1.162591,1.542464,1.047799,2.15089,1.094276,1.656883,2.108792,1.215684,1.595563,4.974325,1.134838,0.4381564,0.7059569,1.048758,1.933042,-0.413471,0.05649151,-0.2692727,-0.4395685,-0.09507705,-0.1573597,-0.3250583,-0.1302079,-0.1350594,0.1281648,-0.3720858,-0.372971,-0.2524911,-0.2304403,-2.060325,-0.1572588,0.05406415,-0.3932921,-0.5268821,-0.2911944
740.6409,1.516458,1.354459,1.235729,0.4295096,0.9306947,0.9837047,1.436211,1.830831,1.116592,-0.6775664,1.435656,1.986809,1.103217,1.383903,0.4261123,0.98805,0.6245404,0.4435671,0.9350679,1.740627,-0.4213843,0.0583096,-0.2813985,-0.4694778,-0.03772564,-0.1769818,-0.341246,-0.675967,-0.007609458,1.30911,-0.3981492,-0.3915503,-0.259895,-0.2563303,0.9675694,-0.1685914,-0.2271418,-0.4361031,-0.5346957,-0.3060553
740.7689,1.353677,1.209203,1.049069,0.1499469,0.8892134,0.6805188,1.208649,2.510366,1.660656,1.316453,1.135828,1.783622,0.9418779,1.106363,2.274043,0.7756012,0.2198657,0.1365987,0.8282476,1.498422,-0.4402212,0.04684303,-0.3034781,-0.5052154,-0.09222458,-0.2075426,-0.3729618,-1.076546,-0.3005814,0.6001403,-0.4218553,-0.4094163,-0.2834309,-0.2833835,-0.527054,-0.1898942,0.008782125,-0.4798518,-0.5483403,-0.3543589
740.8969,1.241239,1.046753,1.032832,0.2125271,0.7093615,0.8146343,1.266049,-0.6503192,1.458474,2.223404,1.590113,2.052593,1.095069,1.605234,4.438212,1.095722,0.7873911,0.7988527,1.102061,2.03433,-0.4601865,0.06659943,-0.3080523,-0.4955975,-0.03874054,-0.2123307,-0.3611745,1.502661,-0.2928292,-0.4299747,-0.3726472,-0.3846112,-0.2775323,-0.2210198,-2.652273,-0.1672955,-0.2916949,-0.3736949,-0.5329147,-0.3127673
741.0249,1.554404,1.289237,1.350687,0.6623212,0.8440973,1.235816,1.586412,0.9135988,2.124741,1.727428,1.665743,2.112957,1.170169,1.623917,-2.757926,1.14272,0.5616661,0.7520807,1.068934,1.970713,-0.4138871,0.06615616,-0.2695845,-0.4257429,0.0581361,-0.1520618,-0.3142974,-0.5019506,-0.2582718,-0.4277132,-0.371122,-0.3629496,-0.2720326,-0.2210806,2.814457,-0.1536356,-0.04806994,-0.3883913,-0.5278015,-0.2919591
741.1529,1.540887,1.329424,1.294397,0.5341895,0.8828692,1.11296,1.50709,1.568684,2.195766,-0.4883108,1.590045,2.076546,1.136447,1.547397,3.353553,1.089027,0.3088607,0.6978617,1.031082,1.929692,-0.4176723,0.0608955,-0.2708408,-0.4386693,-0.05307906,-0.1601804,-0.3280346,-0.4711636,-0.2759956,1.389248,-0.3826863,-0.3804327,-0.2678076,-0.2264832,-2.06488,-0.1509907,0.09374697,-0.4029679,-0.52684,-0.3169762
741.2809,1.500468,1.300009,1.220418,0.4053865,0.8515067,0.9532654,1.433966,0.4164717,2.299876,1.908043,1.374395,1.961349,1.048577,1.358181,1.4499,0.9666615,0.4372661,0.4424559,0.9197659,1.719589,-0.4234622,0.05387557,-0.2806574,-0.4612877,-0.0195751,-0.1780871,-0.3506125,0.1816095,-0.6218159,-0.6285173,-0.4016851,-0.394855,-0.2751915,-0.2524301,-0.3535169,-0.1700327,-0.02994018,-0.442244,-0.5343135,-0.3129255
